text,http_urls,years
"Uiteindelijk kon Vincent een leven alleen in het Gele Huis niet meer aan. Hij moest de verpletterende realiteit van zijn ziekte onder ogen zien, en zijn droom van de kunstenaarsgemeenschap opgeven. In mei 1889 liet Vincent zich vrijwillig opnemen in een psychiatrische inrichting in de in Saint-Rémy waar hij een jaar verbleef. Ondanks zijn kwetsbare mentale gezondheid was hij zeer productief: hij maakte ongeveer 150 schilderijen, waaronder Amandelbloesem. Toen Vincent in de psychiatrische instelling van Saint-Rémy genoeg was opgeknapt ging hij opnieuw aan het werk. In periodes dat het goed ging schilderde hij vaak in de afgesloten tuin daar. Later mocht hij ook buiten de muren werken. Binnen kreeg hij een extra kamer die hij als atelier kon gebruiken. Daar schilderde hij onder andere prenten na van kunstenaars als Rembrandt en Millet. Met zijn geestelijke gezondheid ging het op en neer. In een van de periodes dat hij ernstig in de war was at hij olieverf, waardoor hij een tijd enkel mocht tekenen.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/vincents-leven-1853-1890/verblijf-in-de-inrichting,1889
"Waar Gauguin vooral werkte vanuit zijn geheugen en zijn fantasie, schilderde Vincent het liefst direct wat hij kon zien. Door hun botsende karakters liepen de spanningen steeds hoger op. Vincent begon tekenen van verwarring te vertonen. Toen Gauguin dreigde te vertrekken werd de druk Vincent teveel. Hij raakte zo in de war, dat hij zijn vriend bedreigde met een scheermes. Later die avond sneed hij in het 'gele huis' zijn linkeroor af. Hij wikkelde het in een krant en bezorgde het bij een prostituee in de vlakbij gelegen rosse buurt. De ochtend nadat hij een stuk van zijn oor had gesneden belandde Vincent in het ziekenhuis van Arles. Zodra hij het hoorde nam Theo de trein om hem te bezoeken. Theo schreef aan zijn vrouw Jo Bonger op 28 december 1888: 'Ik heb Vincent gevonden in het ziekenhuis te Arles. Is hij voor goed krankzinnig? de dokters vrezen het maar durven het nog niet zeker zeggen'. Direct na het ziekenbezoek reisde Theo terug naar Parijs, en Gauguin ging met hem mee. Vincents droom van het Atelier van het Zuiden spatte uit elkaar.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/vincents-leven-1853-1890/zuid-frankrijk,1888
"In het schilderij De oogst (Arles, juni 1888) van het vlakke landschap rond Arles (Zuid-Frankrijk) is de droogte en hitte haast voelbaar. Van Gogh combineerde het azuurblauw van de lucht met gele en groene tonen voor het land, om de sfeer van een zomerse dag weer te geven. Dagenlang werkte hij onder de brandende zon in de korenvelden. Hij was enorm productief en maakte in ruim een week 10 schilderijen en 5 tekeningen, totdat een stevige storm een einde maakte aan de oogsttijd. Van Gogh wilde het boerenleven en het werk op het land verbeelden, een terugkerend thema in zijn oeuvre. Hij schilderde verschillende stadia van de oogst. Er zijn half gemaaide korenvelden te zien, ladders, enkele karren. Op de achtergrond is een maaier aan het werk. Daarom gaf hij het werk ook de titel 'la moisson': de oogst. Van Gogh beschouwde het als een van zijn meest geslaagde schilderijen. 'Het doek slaat absoluut alle andere dood' schreef hij aan zijn broer Theo.",https://www.vangoghmuseum.nl/nl/collectie/s0030V1962,1888
"In de winter van 1884-1885 schilderde Van Gogh in Nuenen een hele serie studies van boerenkoppen. De Brabantse boerinnen droegen indertijd witte mutsen. Die intrigeerden hem vanwege het contrast met de gezichten die deels in de schaduw bleven. 'Die vrouwenkoppen van hier met de witte mutsen – het is moeielijk – maar het is zoo eeuwig mooi –', schreef Vincent. Op het eerste gezicht is de muts van deze boerin wit, maar als je goed kijkt zie je dat Van Gogh verschillende kleuren gebruikte.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/vincents-leven-1853-1890/zoeken-naar-een-richting,"1884, 1885"
"In mei 1890 verliet Vincent de inrichting in Saint-Rémy. Hij vertrok noordwaarts naar Auvers-sur-Oise, waar al meer kunstenaars woonden. Auvers bood Vincent voldoende rust, maar lag dicht genoeg bij Parijs om zijn broer Theo te kunnen bezoeken. Bovendien werkte er een arts die zijn gezondheid goed in de gaten zou kunnen houden: Paul Gachet. Vincent en dokter Gachet, een amateurschilder, raakten al snel bevriend. De arts raadde Vincent aan om zich volledig op het schilderen te richten. Dat deed hij: in koortsachtig tempo werkte Vincent in de tuinen en korenvelden rond het dorp. Het was een periode waarin hij vol overgave schilderde en bijna een schilderij per dag maakte.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/vincents-leven-1853-1890/laatste-maanden,1890
"Kerstmis 1876 bracht Vincent door bij zijn ouders in Brabant. Op advies van zijn vader keerde hij niet naar Engeland terug. Na een voorzet van zijn oom Cent kon Vincent in januari 1877 aan het werk als bediende in een boekhandel in Dordrecht. Opnieuw begon hij zich meer en meer met religie bezig te houden. Zijn ouders maakten zich grote zorgen: Vincent was al 24 en had nog steeds geen duidelijke bestemming in het leven. Na een paar maanden vonden ze het goed dat hij theologie wilde gaan studeren. Omdat hij zijn school niet had afgemaakt, moest hij daarvoor wel eerst staatsexamen doen.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/vincents-leven-1853-1890/zoeken-naar-een-richting,"1876, 1877"
"Op een dag verkocht Jo van Gogh-Bonger, de vrouw van Theo van Gogh, de Sterrennacht aan Georgette van Stolk in Rotterdam. In 1941 kocht het MoMA het schilderij van haar. Dat was de eerste Van Gogh in een museumcollectie in New York!",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/verhalen/waar-is-de-sterrennacht,1941
"Na het oor-incident laat Vincent zich vrijwillig opnemen in een inrichting. Hij is bang voor nieuwe aanvallen. Ondanks alles blijft hij schilderen. Na een jaar vindt Theo een nieuwe woonplaats voor Vincent. Dicht bij Parijs waar Theo woont, en onder de hoede van een arts in het dorp. De kamer in de herberg waar Theo aan Vincents bed zat. Maar ook daar blijft Vincent psychisch wankel. Hij doet een zelfmoordpoging en raakt zwaargewond. Opnieuw gaat Theo onmiddellijk naar Vincent. Hij zit aan het bed als Vincent sterft. Een half jaar later overlijdt ook Theo. Omdat zijn vrouw Jo beseft hoe sterk de broederliefde was, laat ze Theo herbegraven naast Vincent.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/verhalen/broers-vincent-en-theo,
"Vincents leven kende veel ups & downs, maar hij kon altijd rekenen op de steun van zijn jongere broer Theo. Theo raadde Vincent aan om kunstenaar te worden, ondersteunde hem financieel en als het moeilijk werd, zat Theo aan zijn bed. Beide broers beginnen als hulp in de kunsthandel. Met Theo's carrière gaat het goed, hij groeit door. Vincent kan zijn draai niet vinden en probeert steeds nieuwe banen. Hij is 27 als Theo hem adviseert om kunstenaar te worden.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/verhalen/broers-vincent-en-theo,
"Vincent gaf zichzelf in zijn zelfportretten vaak beheerst en ernstig weer, met een geconcentreerde gezichtsuitdrukking. Toch is in elk zelfportret is iets van Vincents persoonlijkheid of gevoel te vinden. Hij beschreef zijn laatste zelfportret uit Parijs als 'vrij ongeredderd en triest', met een 'gezigt van – de dood'. Zo voelde hij zich op dat moment: mentaal en fysiek uitgeput.

Op 23 december 1888 had Vincent, compleet in de war, zijn linkeroor afgesneden. Het was de eerste van een serie inzinkingen. Al wilde hij in zijn brieven niets kwijt over het incident, in twee zelfportretten deed hij er toch 'verslag' van. Vincent portretteerde zichzelf niet als een zieke, gebroken man om een bepaalde reputatie neer te zetten. Of medelijden op te wekken. Hij was ervan overtuigd dat schilderen hem zou helpen te genezen.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/verhalen/5-dingen-die-je-moet-weten-over-van-goghs-zelfportretten,1888
"Van Gogh gebruikte drie soorten chroomgeel voor zijn Zonnebloemen. ""Niets dan Zonnebloemen in een geel aarden pot. Geschilderd met de drie chromaatgeelen, geel oker en veroneesgroen en anders niets."" schreef Vincent van Gogh hierover aan Arnold Koning in januari 1889.",https://www.vangoghmuseum.nl/nl/bezoek/agenda-en-activiteiten/schilderworkshops,1889
"Vincent droomde van een kunstenaarsgemeenschap in zijn woonplaats in Zuid-Frankrijk. Hij nodigde verschillende kunstenaars uit om langs te komen. Paul Gauguin was uiteindelijk de enige die kwam. Vincent was verheugd over de komst van Gauguin. Een tijdje werkten de kunstenaars zij aan zij, maar ze kregen steeds vaker discussies. Ze verschilden van mening over kunst. De spanning liep hoog op. Vincent was bang dat Gauguin zou vertrekken. Dan zou zijn droom van een kunstenaarsgemeenschap in duigen vallen. Na een hevige ruzie raakte Vincent erg in de war. Tijdens deze mentale crisis sneed hij zijn oor af. Hij belandde in het ziekenhuis. Félix Rey was de arts die Vincent verzorgde. Hij tekende hoe Vincent zijn oor had afgesneden.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/verhalen/van-goghs-ziekte,
"Antwerpen had Vincent veel te bieden: goede materialen, tekenclubs met modellen en volop kunst in kerken, musea en galeries. De tekenlessen aan de kunstacademie vond hij echter veel te traditioneel. 'De teekeningen die ik er zie vind ik eigentlijk allen fataal slecht – en radicaal verkeerd. En ik weet wel dat de mijne glad anders is – wie 't nu bij 't regte eind heeft moet de tijd maar leeren. Gevoel van wat een antiek beeld is hebben ze goddomme geen van allen.' Vincent aan Theo, Antwerpen 19 of 20 januari 1886 Vincent van Gogh, De discuswerper, 1886 Vincent van Gogh, Kop van een skelet met brandende sigaret, 1886 PARIJS Vincent bleef niet lang in Antwerpen. Met Theo overlegde hij het plan om naar Parijs te komen en les te nemen in het atelier van Fernand Cormon. Die schilder was onder buitenlandse studenten erg populair. Theo vond het verstandig eerst een appartement te zoeken dat groot genoeg was voor hemzelf en zijn broer. Maar voordat dit was gelukt arriveerde Vincent eind februari 1886 al in Parijs.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/vincents-leven-1853-1890/boerenschilder,"1886, 1886, 1886, 1886"
"Na Vincents dood steeg de waardering voor zijn kunst en werd hij steeds beroemder. Ruim anderhalve maand na Vincents dood organiseerde Theo in Parijs een herdenkingstentoonstelling van Vincents werk. Na alle inspanningen en tegenslagen ging het met zijn eigen gezondheid inmiddels steeds slechter. Kort na de tentoonstelling nam Theo op staande voet ontslag bij Boussod, waarna hij een zware zenuwinzinking kreeg. Met lichamelijke en psychische klachten als gevolg van syfilis, werd Theo opgenomen in een inrichting in Utrecht. Daar overleed hij eind januari 1891, nog geen half jaar na de dood van zijn broer. Vanaf dat moment kwamen Vincents schilderijen in het beheer van Theo's weduwe: Jo van Gogh – Bonger.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/vincents-leven-1853-1890/na-vincents-dood,1891
"Op het eerste gezicht lijkt het schilderij BOOMWORTELS een wirwar van bonte kleuren en grillige, abstracte vormen. Pas daarna zie je dat het een helling met boomstammen en -wortels voorstelt. Het zijn hakhoutbomen boven op een mergelafgraving, zoals die rond Auvers te vinden waren. Het werk is niet helemaal voltooid. Dat verklaart het onafgewerkte karakter. Waarschijnlijk is het Van Goghs allerlaatste schilderij. Andries Bonger, zwager van broer Theo, beschreef het in een brief: 'Den morgen vóór zijn dood had hij een sousbois [bosgezicht] geschilderd, vol zon en leven.'",https://www.vangoghmuseum.nl/nl/collectie/s0195V1962,
"Toen hij in Parijs woonde (1886-1888) had hij weinig geld, en het was moeilijk om modellen te vinden. Van Gogh koos daarom voor de simpelste oplossing: zichzelf schilderen. Vanwege zijn geldgebrek gebruikte hij ook weleens de achterkant van eerder gemaakte schilderijen om er zelfportretten op te schilderen. Zo spaarde hij niet alleen geld uit voor een model, maar ook voor duur schilderslinnen.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/verhalen/5-dingen-die-je-moet-weten-over-van-goghs-zelfportretten,"1886, 1888"
"Dit zonovergoten parkgezicht noemde Van Gogh zelf 'het schilderij van de tuin met geliefden'. Verliefde paartjes wandelen onder de jonge kastanjebomen en zitten langs de slingerende paden. Van Gogh varieerde vrijuit op de techniek van de pointillisten. Zij bouwden hun schilderijen op uit verfstipjes. Van Gogh gebruikte kleine verfstreken van uiteenlopende lengte. Hij bracht ze in verschillende richtingen aan. Zo bereikte hij het effect van een stralende voorjaarsdag. Dat paste goed bij het gevoel van intimiteit en samenzijn dat hij wilde uitdrukken. Zelf verlangde hij ook naar een vrouw en een gezin, maar hij had 'de meest onmogelijke liefdeshistories'. Uiteindelijk berustte hij daarin; hij was toegewijd aan zijn kunst.",https://www.vangoghmuseum.nl/nl/collectie/s0019V1962,
"In Parijs ontwikkelde Vincent zijn eigen, herkenbare stijl met felle kleuren. Maar het hectische stadsleven dat hem in het begin zoveel inspiratie gaf, werd hem na 2 jaar te veel.

Theo was bedrijfsleider van kunsthandel Goupil (later: Boussod, Valadon & Cie) aan de Boulevard Montmartre in Parijs. Hij liet Vincent kennismaken met het kleurrijke werk van bekende, moderne schilders als Claude Monet. In het atelier van Fernand Cormon leerde Vincent ook een nieuwe generatie kunstenaars kennen: Henri de Toulouse-Lautrec bijvoorbeeld, en Emile Bernard. Al die nieuwe indrukken en nieuwe mensen hadden invloed op zijn eigen werk: Vincent had genoeg inspiratie om volop te kunnen experimenteren. De donkere kleuren van De aardappeleters maakten al snel plaats voor lichtere tinten als in De heuvel van Montmartre met steengroeve.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/vincents-leven-1853-1890/van-donker-naar-licht,
"Jo bracht Vincents schilderijen onder de aandacht van een groot publiek, onder andere door ze in bruikleen te geven voor tentoonstellingen in musea over de hele wereld. Steeds vaker waren er kopers voor Vincents werk. In 1914 publiceerde Jo de allereerste editie van de brieven die Vincent aan Theo had geschreven. Datzelfde jaar liet ze Theo herbegraven in Auvers-sur-Oise, in een graf naast dat van zijn broer.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/vincents-leven-1853-1890/na-vincents-dood,1914
"Zes van Vincents schilderijen waren begin 1890 te zien in Brussel, op een groepstentoonstelling van de Belgische kunstenaarsvereniging 'Les Vingt' ('De Twintig'). In een tijdschrift was al een positief artikel over zijn werk verschenen, geschreven door kunstcriticus Albert Aurier.

Tijdens de expositie werd één van de tentoongestelde werken verkocht, De rode wijngaard. De waardering voor Vincents werk begon op gang te komen. Toch was het niet de eerste keer dat hij werd tentoongesteld. Al vanaf 1888 stuurde Theo schilderijen in voor de jaarlijkse expositie van de 'Salon des Indépendants' in Parijs. In maart 1890 hingen er 10 van Vincents werken, en de reacties waren erg positief.

Theo schreef aan Vincent op 19 maart 1890:

""Wat had ik het fijn gevonden als je erbij was geweest op de tentoonstelling van de Indépendants. (...) Je schilderijen hangen mooi en doen het heel goed. Velen hebben me gevraagd je hun complimenten over te brengen. Gauguin zei dat jouw schilderijen het hoogtepunt vormen van de tentoonstelling.""",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/vincents-leven-1853-1890/verblijf-in-de-inrichting,"1890, 1888, 1890, 1890"
"De ochtend nadat Vincent zijn oor had afgesneden, werd hij opgenomen in het ziekenhuis van Arles. Theo nam meteen de trein om hem te bezoeken. Theo schreef hierover aan zijn vrouw Jo Bonger:

""Ik heb Vincent gevonden in het ziekenhuis te Arles. Te groote opgewondenheid heeft aan zijn omgeving doen zien dat hij gedurende de laatste dagen de symptomen van de verschrikkelijkste ziekte, waanzinnigheid, in zich had & eene vlaag van fièvre chaude waarin hij zichzelf met een mes gewond heeft was oorzaak, dat hij naar het hospitaal vervoerd werdt. Is hij voor goed krankzinnig? de dokters vrezen het maar durven het nog niet zeker zeggen""

Direct na het ziekenbezoek reisde Theo terug naar Parijs, en ook Gauguin vertrok naar Parijs. Vincents droom van een gezamenlijk atelier bleek van korte duur. Hij kon zich maar weinig van het oor-incident herinneren.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/vincents-leven-1853-1890/zuid-frankrijk,
"Veel kunstenaars hebben zich laten inspireren door Vincents zelfportretten. Sinds de vroege 20ste eeuw zijn zijn zelfportretten eindeloos vaak gereproduceerd. Ze hebben een gezicht gegeven aan de man die hét voorbeeld werd van de gekwelde, geniale kunstenaar. De gele strohoed werd karakteristiek voor Vincent en zijn liefde voor de zon en de kleur geel.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/verhalen/5-dingen-die-je-moet-weten-over-van-goghs-zelfportretten,
"De Zonnebloemen behoren tot de bekendste schilderijen van Van Gogh. Hij maakte ze in Arles, in Zuid-Frankrijk, in 1888 en 1889. In totaal schilderde hij vijf grote doeken van zonnebloemen in een vaas, met drie tinten geel 'en anders niets'. Zo liet hij zien dat het mogelijk was een voorstelling te maken met veel varianten van één kleur zonder aan zeggingskracht in te boeten.

Voor Van Gogh hadden zijn schilderijen van zonnebloemen speciale betekenis. Ze drukten 'dankbaarheid' uit, schreef hij. De eerste twee hing hij in de kamer van zijn vriend Paul Gauguin, de schilder die een tijdje bij hem kwam wonen in het Gele Huis. Gauguin was onder de indruk van de zonnebloemen, die volgens hem 'helemaal Vincent' waren. Van Gogh had tijdens het verblijf van zijn vriend al een nieuwe versie geschilderd en later vroeg Gauguin er een cadeau. Daar voelde Van Gogh niet veel voor. Wel maakte hij nog twee vrije herhalingen, waarvan er één in het Van Gogh Museum hangt.",https://www.vangoghmuseum.nl/nl/collectie/s0031V1962,"1888, 1889"
"Vincent van Gogh sneed zijn linkeroor af toen de spanningen met Paul Gauguin, de kunstenaar met wie hij al enkele weken in Arles samenwerkte, hoog opgelopen waren. Van Goghs ziekte openbaarde zich: hij begon te hallucineren en kreeg aanvallen waardoor hij buiten westen raakte. Tijdens een van die aanvallen heeft hij het mes ter hand genomen. Later herinnerde hij zich hier niets meer van.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/veelgestelde-vragen-over-van-gogh/waarom-sneed-vincent-zijn-oor-af,
"In de Borinage leefde Vincent midden tussen de mijnwerkers, op dezelfde manier als zij: in armoede. Hij sliep op de vloer en gaf al zijn bezittingen weg. Door die grote betrokkenheid werd hij al gauw 'De Christus van de kolenmijn' genoemd. Toch slaagde hij niet in de opdracht een hechte geloofsgemeenschap bij elkaar te krijgen. Zijn contract werd niet verlengd.

In brieven aan zijn broer Theo maakte Vincent regelmatig schetsjes. Soms stuurde hij een tekening mee van wat hij had gezien. Uiteindelijk leidde dat tot een belangrijke ommekeer in zijn leven: Theo adviseerde hem meer met tekenen te gaan doen. Vincent raakte ervan overtuigd dat hij als kunstenaar God ook kon dienen. In oktober 1880 verhuisde hij naar Brussel. Daar werkte hij aan zijn tekentechniek en kwam hij in contact met andere kunstenaars.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/vincents-leven-1853-1890/zoeken-naar-een-richting,1880
"Korenveld met kraaien is één van de beroemdste schilderijen van Van Gogh. Vaak wordt beweerd dat dit het allerlaatste werk van de kunstenaar zou zijn. De dreigende lucht met kraaien en het doodlopende pad zouden vooruit wijzen naar zijn naderende levenseinde. Dit is echter een hardnekkige mythe. Na dit schilderij maakte hij nog verschillende andere werken. Met zijn korenvelden onder woeste luchten wilde Van Gogh weliswaar 'triestheid, extreme eenzaamheid' uitdrukken, maar tegelijkertijd wilde hij ook laten zien 'hoe gezond en hartversterkend ik het platteland vind.'",https://www.vangoghmuseum.nl/nl/collectie/s0149V1962,
"Zaaiers hielden Van Gogh zijn hele kunstenaarsleven bezig. In totaal maakte hij meer dan dertig tekeningen en schilderijen met hetzelfde thema. Deze zaaier schilderde hij in het najaar van 1888. Van Gogh werkte in die tijd samen met Paul Gauguin (1848-1903). Die vond dat hij minder naar de werkelijkheid moest werken, en meer uit zijn verbeelding. Van Gogh gebruikte hier kleuren die emotie en hartstocht moesten uitdrukken. Hij gaf de hoofdrol aan het groengeel van de lucht en het paars van het veld. De helgele zon lijkt wel een stralenkrans, die van de zaaier een heilige maakt.",https://www.vangoghmuseum.nl/nl/collectie/s0029V1962,"1888, 1848, 1903"
"Er zijn ruim 35 zelfportretten en maar één foto van Vincent van Gogh. Er is maar één portretfoto van Vincent bewaard gebleven: hij is dan 19 jaar en kijkt wat nors. Verder weten we vooral hoe hij eruitzag, omdat hij zichzelf zo vaak heeft geschilderd. Er zijn maar liefst zo'n 35 zelfportretten van hem bekend. Daarop is te zien dat hij rood haar had, groene ogen en een hoekig gezicht. Maar toch zijn de gezichten steeds verschillend. Vincent schreef zelf: 'Ze zeggen - en dat geloof ik heel graag - dat het moeilijk is jezelf te kennen - maar het is evenmin eenvoudig jezelf te schilderen'.

Vincent maakte zijn zelfportretten omdat hij wilde oefenen in het schilderen van mensen.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/verhalen/5-dingen-die-je-moet-weten-over-van-goghs-zelfportretten,
"Toen Vincent elf was maakte hij de overstap van de dorpsschool in Zundert naar een kostschool in Zevenbergen. Hij vond het er vreselijk, maar maakte er wel de lagere school af.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/vincents-leven-1853-1890/de-jonge-vincent,
"Vincent verkocht niet veel werken tijdens zijn leven. Na zijn dood erfde zijn broer Theo alle tekeningen, brieven en schilderijen. Toen ook Theo kort daarop stierf, kwam alles in handen van Jo, de vrouw van Theo. Om te zorgen dat Vincent meer erkenning kreeg in de kunstwereld, verkocht Jo heel strategisch bepaalde kunstwerken van Vincent aan invloedrijke verzamelaars of grote musea.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/verhalen/waar-is-de-sterrennacht,
"De eerste, en uiteindelijk enige kunstenaar die bij Vincent kwam wonen in het 'gele huis' was Paul Gauguin. Die arriveerde eind oktober 1888 in Arles. Daar was wel wat aandringen voor nodig geweest, zoals een financiële bijdrage van Theo. Maar die had daarbij het welzijn van Vincent voor ogen. Theo schreef aan Vincent: ""Gauguin komt dus, dat zal je leven flink veranderen. Ik hoop dat jouw poging om van je huis een plek te maken waar kunstenaars zich thuis voelen, zal slagen.'

Vincent en Gauguin gingen hard aan het werk, maar hun samenwonen en samenwerken leidde niet alleen tot bijzondere schilderijen. De twee mannen hadden regelmatig heftige discussies. Hun ideeën over kunst bleken flink te verschillen:

Vincent schreef aan Theo op 18 december 1888:
'Gauguin en ik praten veel over Delacroix, Rembrandt, &c. De discussies zijn uiterst geladen, soms hebben we na afloop een hoofd dat zo leeg is als een elektrische batterij na de ontlading.""",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/vincents-leven-1853-1890/zuid-frankrijk,"1888, 1888"
"Vincents ouders waren flink teleurgesteld dat hun oudste zoon voor een kunstenaarsbestaan had gekozen. In hun ogen was dat hetzelfde als een maatschappelijke mislukking. Het hielp daarbij niet dat Vincent verliefd was geworden op zijn nicht, Kee Vos. Zij was weduwe en wilde niets van hem weten, maar Vincent hield stug vol. Dat viel bij zijn familie niet in goede aarde. Na een ruzie met zijn vader verliet Vincent op kerstdag 1881 het ouderlijk huis. Zijn nieuwe woonplaats werd Den Haag.

Vincent schreef hierover: ""Pa kan niet met mij meeleven en meegevoelen en ik kan mij niet inwerken in het systeem van Pa en Moe, daarin krijg ik het te benaauwd – ik zou er in stikken.""",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/vincents-leven-1853-1890/beginnend-kunstenaar,1881
"Na twee jaar ging het hectische stadsleven van Parijs Vincent tegenstaan. Vincent schreef aan Theo op 21 februari 1888""

""Het lijkt me bijna onmogelijk om in Parijs te kunnen werken, tenzij je een toevluchtsoord hebt om bij te komen en om je kalmte en zelfvertrouwen terug te vinden. Anders zou je onherroepelijk afstompen.""

Vincent verlangde naar de rust van het platteland, naar zon en naar het licht en de kleur van 'Japanse' landschappen. Die hoopte hij te vinden in de Provence, een streek in het zuiden van Frankrijk. Na een treinreis van een dag en een nacht kwam hij op 20 februari 1888 aan in Arles, een kleine stad aan de rivier de Rhône.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/vincents-leven-1853-1890/van-donker-naar-licht,"1888, 1888"
"In Saint-Rémy-de-Provence schilderde Van Gogh een van zijn lievelingsonderwerpen: grote bloeiende takken tegen een blauwe lucht. Omdat de amandelboom al vroeg in het voorjaar bloeit, is het een symbool voor nieuw leven. Voor het onderwerp, de scherpe omlijningen en de plaatsing van de boom in het beeldvlak liet Van Gogh zich inspireren door de Japanse prentkunst. Het schilderij Amandelbloesem was een cadeau voor zijn broer Theo en diens vrouw Jo die een zoon hadden gekregen: Vincent Willem. In de brief waarin hij het goede nieuws meedeelde, schreef zijn broer Theo: 'Zoals we je hebben gezegd, vernoemen we hem naar jou en ik spreek de wens uit dat hij even vasthoudend en even moedig wordt als jij.'",https://www.vangoghmuseum.nl/nl/collectie/s0176V1962,
"Net als zijn tijdgenoten schilderde Vincent bloemstillevens. Maar hij deed het nét even anders. Na wat oefeningen met verschillende bloemen, koos hij voor één bloem: de zonnebloem. In de ogen van zijn collega's waren zonnebloemen misschien wat boers en onelegant. Vincent vond dat juist interessant, en schilderde ook graag uitgebloeide exemplaren. Hij gaf de zonnebloem de hoofdrol in een aantal schilderijen. Vincent wist dat zijn zonnebloemschilderijen bijzonder waren. Anderen zagen dat ook. Toen hij was overleden, brachten zijn vrienden zonnebloemen mee naar zijn begrafenis. De zonnebloem was bij Vincent gaan horen, precies zoals hij had gehoopt.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/verhalen/5-dingen-die-je-moet-weten-over-van-goghs-zonnebloemen,
"Vincent van Gogh vestigde zich in mei 1890 in Auvers-sur-Oise, vlak bij Parijs waar zijn broer Theo woonde. In dit dorp kon dokter Paul Ferdinand Gachet (1828-1909) een oogje in het zeil houden. Paul Ferdinand Gachet (1828-1909) was een arts met gevoel voor kunst en hij bewoog zich graag onder kunstenaars. Hij had zijn medische praktijk in Parijs, maar kocht in 1872 een tweede huis in Auvers. Daar maakte hij zelf etsen onder pseudoniem Paul van Ryssel. De dokter had een etspers op zolder van zijn landhuis. Hij wist moderne kunstenaars als Paul Cézanne, Camille Pissarro en Armand Guillaumin te inspireren tot experimenten met de prentkunst.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/verhalen/verhalen-overzicht,"1890, 1828, 1909, 1828, 1909, 1872"
"In Auvers-sur-Oise experimenteerde Vincent Van Gogh voor het eerst in zijn leven met de etstechniek. Vincent maakte onder begeleiding van doktor Paul Ferdinand Gachet zijn eerste en enige ets. Deze ets, een portret van dokter Gachet drukte Vincent deze niet alleen af in zwarte inkt, maar hij experimenteerde ook met kleur. Het Portret van dokter Gachet toont zijn bijzondere band met dr. Gachet.",https://www.vangoghmuseum.nl/nl/bezoek/tentoonstellingen/dokter-gachet-en-van-gogh,
"Van Gogh ervoer het leven en de wereld op een intense manier en wilde met zijn kunst de grote thema's van het bestaan - zoals angst, lijden, liefde en hoop - verbeelden. Je volgt de onafgebroken zoektocht van een kunstenaar die zichzelf voortdurend probeerde te verbeteren.",https://www.vangoghmuseum.nl/nl/bezoek/agenda-en-activiteiten/de-vaste-collectie-van-goghs-meesterwerken,
"Ondanks dat Vincent troost vond in de natuur en het platteland, mocht het niet baten. Zijn ziekte en de onzekerheid over de toekomst vielen hem zwaar. Op 27 juli 1890 liep hij een korenveld in en schoot zichzelf met een pistool in de borst. Gewond keerde hij terug naar zijn kamer in de herberg Ravoux. Theo haastte zich vanuit Parijs naar zijn broer.",https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/vincents-leven-1853-1890/laatste-maanden,1890
Toen Vincent begin januari 1889 uit het ziekenhuis kwam begon hij weer met schilderen. Maar in de maanden erna ging het op en neer met zijn mentale gezondheid. Uit angst voor een nieuwe ziektecrisis liet hij zich in mei vrijwillig opnemen in de psychiatrische instelling Saint-Paul-de-Mausole in Saint-Rémy.,https://www.vangoghmuseum.nl/nl/kunst-en-verhalen/verhalen/5-dingen-die-je-moet-weten-over-van-goghs-zonnebloemen,1889
